0,113,10562812774694070264
0,114,3226832396397838179
0,115,1806377469991569407
0,116,112835229242291731
0,117,5375177362289502271
0,118,16885911570512210193
0,119,15466451861572641797
0,120,13205782767922142365
0,121,2036138886848889220
0,122,8760776733240339234
0,123,14687274501804886433
0,124,2206731718263117023
0,125,2855720013988677562
0,126,2788161071339179033
0,127,14513813977595916907
0,128,8681877689355204242
0,129,15152117245483393908
0,130,15734454034921235070
0,131,16569741286016878881
0,132,16622064563541297054
0,133,887912879681290733
0,134,15395722716254549059
0,135,13341189774495767068
0,136,8638520062293728661
0,137,16527890944143553179
0,138,2772274568856727360
0,139,12579000742017731070
0,140,12591000764224623188
0,141,14547502376154650809
0,142,12355942133977589557
0,143,14942913822895879497
0,144,14931888659108405254
0,145,11842659447044555561
0,146,14174013377729531049
0,147,17282593055285929504
0,148,9918134279485978041
0,149,17839216160844484721
0,150,13267470928903885997
0,151,16377117787168754681
0,152,15188413751919232438
0,153,8428741353990867668
0,154,11960304142784138677
0,155,7253390660536914320
0,156,956054197280316643
0,157,6752764661678699766
0,158,5137937435589974467
0,159,14498321675390512856
0,160,7173223333886109188
0,161,9197021391873843612
0,162,5019062217268552806
0,163,3304092833918636395
0,164,531958078303605120
0,165,15021271094288237423
0,166,6592801854026416805
0,167,17022234082142655798
0,168,5546419915982286522
0,169,1715839249092020269
0,170,9489375272666931962
0,171,629082491640772331
0,172,7121833854218728619
0,173,12215950476222389130
0,174,2337488787132604547
0,175,13624857072467255645
0,176,8782669822204149541
0,177,444408565798173835
0,178,8505734657690093486
0,179,7986907894741473165
0,180,13358779444750097570
0,181,16486561249641042622
0,182,21456804229340943
0,183,15621612105704122019
0,184,394384235297641023
0,185,6404282968235059539
0,186,14945820817359059298
0,187,12447924011550871140
0,188,2153832545217137362
0,189,7736348217758878309
0,190,7519884778592027127
0,191,3328662548418613919
0,192,9038591840603770457
0,193,12949718521123091115
0,194,2744588842469236375
0,195,9726526668056535463
1,0,18044905634031986457
1,1,6810945992563378237
1,2,17067315429371866189
1,3,6550355900494346108
1,4,5150029024759266393
1,5,3666279063705836395
1,6,1760410303675034971
1,7,8640747995404862010
1,8,6633892939007545778
1,9,6105038441644625892
1,10,4600985646716700195
1,11,15414387525811331854
1,12,5432856844611659940
1,13,5065459053937881864
1,14,988796626937772293
1,15,3806550753179161360
1,16,762292421622672070
1,17,14413213250893876592
1,18,9549644165239464045
1,19,16904915440267229543
1,20,5550341525416064601
1,21,3591502502733196454
1,22,11131329195407166254
1,23,2451398824386804104
1,24,14302321777595283039
1,25,17468844649505273779
1,26,9694472214102578484
1,27,12913922708618428490
1,28,4904631747502889526
1,29,15909265289757114893
1,30,11927500164787318842
1,31,2318252401309115688
1,32,3739318788333071468
1,33,17102059328484666539
1,34,13067950644543098466
1,35,8586371119482511017
1,36,16183018983706371179
1,37,4182889667954557917
1,38,16431136019135500795
1,39,15559045519080669255
1,40,11988578294603403068
1,41,15907791367971334598
1,42,4621364423740355025
1,43,14462287278121378749
1,44,13151741430123005653
1,45,9595152579468737138
1,46,7502339905600249965
1,47,13328093374874144869
1,48,9342220136089647278
1,49,17491158013313563425
1,50,4526219793089780642
1,51,3038345874937359128
1,52,8388002315004072522
1,53,8490931044270739950
1,54,7221061329238167732
1,55,8090718508612683071
1,56,9508541944011588929
1,57,1690970298135433199
1,58,8665351190066557554
1,59,16308082040526259950
1,60,14362549899701881285
1,61,15804361856712228346
1,62,5591071283822727794
1,63,982433716565166441
1,64,13950651990322509377
1,65,3446368044258864155
1,66,3156759244563548376
1,67,7099190282255624907
1,68,14404193860538193050
1,69,13508122189800642951
1,70,13025123225439057443
1,71,755964970853152129
1,72,16941985279287265903
1,73,12964050905739719669
1,74,9623394856795936361
1,75,6044055707460458096
1,76,12171851856237399038
1,77,5794955319792034383
1,78,11040817272232970549
1,79,8397736288311373938
1,80,16394286200196425759
1,81,622523185809771176
1,82,8713088228839109494
1,83,4068936002835273965
1,84,7387007784689521485
1,85,17377461227382894099
1,86,4035792682043045838
1,87,15656901506444633226
1,88,2559758211474680285
1,89,11966889782240095999
1,90,7855452676274088074
1,91,12182061014686211552
1,92,2169756657261879630
1,93,13249262841406670154
1,94,2768512783884919426
1,95,4884986407860017473
1,96,1531717251524688659
1,97,9879083583094227067
1,98,15682723048389802226
1,99,15184302039974079515
1,100,9498546883490819840
1,101,7647755963196014167
1,102,7227140720827859618
1,103,7335869358607406246
1,104,14160000865089248334
1,105,14984455643833532692
1,106,14254873775774792634
1,107,1723370071138547794
1,108,5583847143275645333
1,109,7990619074940734601
1,110,15237916830053874307
1,111,14449806965260362096
1,112,3361319440448976137
1,113,5711900478706732949
1,114,17923255792526739899
1,115,7124881925869088360
1,116,5854162098831723087
1,117,12647512105442290022
1,118,9320240356713684215
1,119,12721350797984235697
1,120,5389568405970671400
1,121,2671587196205832861
1,122,16767350495154755147
1,123,10686489201271199604
1,124,5619222340581481138
1,125,5788989208505201132
1,126,1377146332024265253
1,127,11941380222864249288
1,128,6873224043307592141
1,129,553941437543035294
1,130,923393969520540881
1,131,10575861225154456312
1,132,4066485248233371551
1,133,16067175636700376431
1,134,9573007294944993409
1,135,7277749175013833871
1,136,5916691220687156468
1,137,2006894340154699082
1,138,8445218186409728834
1,139,11406520069822569108
1,140,8543375077216309934
1,141,2338570855325044942
1,142,10106823112732882017
1,143,14912455153799930751
1,144,13793614746599852255
1,145,17257787855824314196
1,146,16554075557114794679
1,147,5084853297357177557
1,148,16670980955660345062
1,149,951072610117760893
1,150,1771830395929635912
1,151,2541953088194014225
1,152,12552605114915153602
1,153,624798903427012078
1,154,5292493404410728254
1,155,14525354015324180708
1,156,18174609205385861575
1,157,7790615802594969546
1,158,15499452282223343461
1,159,13171097644414246672
1,160,17574332225856958556
1,161,15339960081182063546
1,162,3014625598983648792
1,163,6992966797574693696
1,164,13644183928739212439
1,165,11027604788905371109
1,166,13528203010334376590
1,167,16987676239685225727
1,168,5871308882862537502
1,169,923506329282254817
1,170,10147648430737886582
1,171,5707602715053264037
1,172,10289952073978429513
1,173,4426369341944411197
1,174,5312069477473194708
1,175,7631365800509307762
1,176,11872101906612566649
1,177,6176434984227246145
1,178,12806745657732913411
1,179,16437517189628961455
1,180,13940780569810336018
1,181,5750092213580152932
1,182,11644927777822323480
1,183,17602602964029652563
1,184,7008107491592386396
1,185,2494461309022345357
1,186,1627632877863418338
1,187,4090907243417927459
1,188,17140320548914146172
1,189,16141845157517467842
1,190,2079689758990342054
1,191,7209263543666757446
1,192,14066577959308032363
1,193,2011354996295266648
1,194,18297252667414669372
1,195,13530614755570804621
2,0,6202805751991562113
2,1,7023194878156149218
2,2,18230922275488054502
2,3,14522186842478565823
2,4,11556679193385524448
2,5,8053506517061752530
2,6,939447952533253065
2,7,12374420823582635443
2,8,5129080577420245920
2,9,2024844951833101055
2,10,17623514007653995543
2,11,10835133998488720616
2,12,2629297319616024368
2,13,6065351543166090365
2,14,7058425357288963400
2,15,16997814079329834674
2,16,10585282713139431575
2,17,9340820142443422419
2,18,3507040403595121523
2,19,12271802956411899936
2,20,228189776889251916
2,21,9383085109596494547
2,22,3898777507929902059
2,23,652017475642519384
2,24,620583843236841531
2,25,9272242967719506627
2,26,832223597469136718
2,27,14444908066429881211
2,28,364661266767418665
2,29,15916408843506450764
2,30,16747993722792207779
2,31,16336002564452337936
2,32,13187818712409243981
2,33,6646254369683883433
2,34,152568809049920784
2,35,2583709851379282494
2,36,13222340548699280412
2,37,6884669152622255498
2,38,15547703602005764630
2,39,7525815384933797465
2,40,5392832911466365303
2,41,11056445489448328497
2,42,936698380904378986
2,43,17744654878809725075
2,44,8075674738039083833
2,45,10344370467573782176
2,46,10681398303553240185
2,47,8399866306107449351
2,48,3723854261290883838
2,49,7808748023478586923
2,50,10909050294594829519
2,51,18140015615533658458
2,52,5504697074951129516
2,53,10847771188075482258
2,54,13228268987076054681
2,55,6227454375423235868
2,56,5261892302829093520
2,57,804914095694497777
2,58,2726105732007372094
2,59,13953457456698676495
2,60,1617210246589506106
2,61,2450472115771180549
2,62,10699490208834539209
2,63,1793344016586025270
2,64,16285436076954932158
2,65,4708485527109245183
2,66,3520990867420863043
2,67,14016698484266718126
2,68,1539463601365595151
2,69,17668623330405753867
2,70,5223351165624930272
2,71,11266521200896797115
2,72,5918170807488331512
2,73,2569079617930599017
2,74,4410706684622172299
2,75,325134586244915946
2,76,2668230211067432975
2,77,398714434560903653
2,78,12257686985873769916
2,79,15243873266279489887
2,80,2374715067564372507
2,81,3719623950274374562
2,82,9059613123845191677
2,83,4017604744014110365
2,84,7748022046237521087
2,85,13040035029180986517
2,86,11899097855249638522
2,87,2371553155117240985
2,88,16106678007070058659
2,89,2811375602917552534
2,90,2383735518734869451
2,91,1468339022372341405
2,92,13811671337422474840
2,93,9931575207388968792
2,94,10505355444054147265
2,95,16041853770022226113
2,96,11763171343876415205
2,97,11260713808470901551
2,98,7896889102899615130
2,99,7938197032676264958
2,100,18210809460431727643
2,101,8184930307437584636
2,102,2446684394856364666
2,103,17021240678785997811
2,104,18134335076006854975
2,105,15612483596106342991
2,106,12907544289466294418
2,107,8102768662325979330
2,108,11087785611248913930
2,109,12190065653156998036
2,110,2275098910184903799
2,111,18195303111965264671
2,112,6813700230101492890
2,113,1409407354731093456
2,114,1410029614153921437
2,115,2758043141218732395
2,116,9153914673657927499
2,117,5625409456646936205
2,118,15649326823346626412
2,119,10240510927616345077
2,120,14657420454383884511
2,121,5635330664550224898
2,122,17405653754750395423
2,123,5552686162450068863
2,124,10102690056846162450
2,125,128149706952703060
2,126,14230445873121269275
2,127,735304577709037630
2,128,11998802003862445979
2,129,9052211423651092420
2,130,9411679134155048300
2,131,592044684774739307
2,132,7321697031261439528
2,133,2615315553666660570
2,134,4342757684998110799
2,135,11442801967930840038
2,136,18288793183685493281
2,137,4545616683825514509
2,138,1215314133678898717
2,139,16336999003705589373
2,140,12819031610237633250
2,141,5188336276300743057
2,142,9137479380727685058
2,143,2878322812395218747
2,144,2633936905069719413
2,145,17811038266809371131
2,146,5971969806031051576
2,147,16508488366351478094
2,148,12712777958987989210
2,149,7392529554380827769
2,150,293944513408891438
2,151,15631789412046310685
2,152,12725672105970121305
2,153,8739010359757734129
2,154,5908914496482579854
2,155,5082978776812902747
2,156,12453664203237574283
2,157,1590430805880401782
2,158,13068642871050987277
2,159,13658010605646581633
2,160,12173287365991679901
2,161,9468643566594695438
2,162,2865118579058788471
2,163,7070835857774751328
2,164,10971898301744505849
2,165,8226284636858069636
2,166,10491695575619944232
2,167,13241499514823825403
2,168,1893222787212348508
2,169,13867297120852253735
2,170,15601259161937772713
2,171,1178165740147822766
2,172,18067585250180746909
2,173,6576721250974915879
2,174,10496685684272762591
2,175,13938578441071842053
2,176,7051045935732377583
2,177,16625850783375449317
2,178,353107585555774478
2,179,17368752010175343233
2,180,9585901185000005172
2,181,13685710132324684950
2,182,13389480674150779191
2,183,4033187141340460720
2,184,10733438995673245551
2,185,10312743985055149535
2,186,3334816849224640125
2,187,6284242310994156010
2,188,10628427282842882656
2,189,7745235117251931668
2,190,15153603476631210851
2,191,4304103151863380475
2,192,15043355601755379154
2,193,166707315795347736
2,194,998906988702464413
2,195,1740541741069120648
